144669,"SELECT G.objID as sdss_ID, G.ra as RA, G.dec as DEC, P.z as redshift, p.zErr as redshift_err, G.modelMag_u as MODEL_MAG_U, G.modelMag_g as MODEL_MAG_G, G.modelMag_r as MODEL_MAG_R, G.modelMag_i as MODEL_MAG_I, G.modelMag_z as MODEL_MAG_Z, G.modelMagErr_u as MODEL_MAG_U_err, G.modelMagErr_g as MODEL_MAG_G_err, G.modelMagErr_r as MODEL_MAG_R_err, G.modelMagErr_i as MODEL_MAG_I_err, G.modelMagErr_z as MODEL_MAG_Z_err, P.absMagU, P.absMagG, P.absMagR, P.absMagI, P.absMagZ FROM Galaxy as G JOIN dbo.fGetNearbyObjEq (#, #, #) AS GN ON G.objID = GN.objID JOIN Photoz as P ON P.objID = G.objID"
2019-02-06 08:19:00,33
2019-02-06 08:20:00,34
2019-02-06 08:21:00,36
2019-02-06 08:22:00,35
2019-02-06 08:23:00,34
2019-02-06 08:24:00,35
2019-02-06 08:25:00,36
2019-02-06 08:26:00,34
2019-02-06 08:27:00,36
2019-02-06 08:28:00,35
2019-02-06 08:29:00,35
2019-02-06 08:30:00,35
2019-02-06 08:31:00,34
2019-02-06 08:32:00,35
2019-02-06 08:33:00,35
2019-02-06 08:34:00,35
2019-02-06 08:35:00,35
2019-02-06 08:36:00,36
2019-02-06 08:37:00,34
2019-02-06 08:38:00,33
2019-02-06 08:39:00,35
2019-02-06 08:40:00,35
2019-02-06 08:41:00,34
2019-02-06 08:42:00,34
2019-02-06 08:43:00,36
2019-02-06 08:44:00,34
2019-02-06 08:45:00,34
2019-02-06 08:46:00,35
2019-02-06 08:47:00,34
2019-02-06 08:48:00,35
2019-02-06 08:49:00,34
2019-02-06 08:50:00,35
2019-02-06 08:51:00,35
2019-02-06 08:52:00,35
2019-02-06 08:53:00,35
2019-02-06 08:54:00,34
2019-02-06 08:55:00,34
2019-02-06 08:56:00,33
2019-02-06 08:57:00,33
2019-02-06 08:58:00,33
2019-02-06 08:59:00,31
2019-02-06 09:00:00,35
2019-02-06 09:01:00,33
2019-02-06 09:02:00,34
2019-02-06 09:03:00,33
2019-02-06 09:04:00,34
2019-02-06 09:05:00,25
2019-02-06 09:06:00,34
2019-02-06 09:07:00,34
2019-02-06 09:08:00,34
2019-02-06 09:09:00,34
2019-02-06 09:10:00,34
2019-02-06 09:11:00,34
2019-02-06 09:12:00,33
2019-02-06 09:13:00,34
2019-02-06 09:14:00,34
2019-02-06 09:15:00,33
2019-02-06 09:16:00,34
2019-02-06 09:17:00,33
2019-02-06 09:18:00,33
2019-02-06 09:19:00,32
2019-02-06 09:20:00,32
2019-02-06 09:21:00,32
2019-02-06 09:22:00,33
2019-02-06 09:23:00,31
2019-02-06 09:24:00,33
2019-02-06 09:25:00,33
2019-02-06 09:26:00,32
2019-02-06 09:27:00,32
2019-02-06 09:28:00,33
2019-02-06 09:29:00,32
2019-02-06 09:30:00,28
2019-02-06 09:31:00,33
2019-02-06 09:32:00,33
2019-02-06 09:33:00,32
2019-02-06 09:34:00,32
2019-02-06 09:35:00,33
2019-02-06 09:36:00,33
2019-02-06 09:37:00,33
2019-02-06 09:38:00,32
2019-02-06 09:39:00,32
2019-02-06 09:40:00,31
2019-02-06 09:41:00,33
2019-02-06 09:42:00,33
2019-02-06 09:43:00,32
2019-02-06 09:44:00,31
2019-02-06 09:45:00,32
2019-02-06 09:46:00,32
2019-02-06 09:47:00,31
2019-02-06 09:48:00,32
2019-02-06 09:49:00,33
2019-02-06 09:50:00,32
2019-02-06 09:51:00,32
2019-02-06 09:52:00,32
2019-02-06 09:53:00,32
2019-02-06 09:54:00,32
2019-02-06 09:55:00,32
2019-02-06 09:56:00,31
2019-02-06 09:57:00,32
2019-02-06 09:58:00,32
2019-02-06 09:59:00,31
2019-02-06 10:00:00,32
2019-02-06 10:01:00,32
2019-02-06 10:02:00,32
2019-02-06 10:03:00,29
2019-02-06 10:04:00,23
2019-02-06 10:05:00,21
2019-02-06 10:06:00,26
2019-02-06 10:07:00,28
2019-02-06 10:08:00,29
2019-02-06 10:09:00,29
2019-02-06 10:10:00,30
2019-02-06 10:11:00,31
2019-02-06 10:12:00,28
2019-02-06 10:13:00,30
2019-02-06 10:14:00,28
2019-02-06 10:15:00,29
2019-02-06 10:16:00,29
2019-02-06 10:17:00,29
2019-02-06 10:18:00,35
2019-02-06 10:19:00,40
2019-02-06 10:20:00,40
2019-02-06 10:21:00,39
2019-02-06 10:22:00,40
2019-02-06 10:23:00,40
2019-02-06 10:24:00,40
2019-02-06 10:25:00,40
2019-02-06 10:26:00,39
2019-02-06 10:27:00,41
2019-02-06 10:28:00,42
2019-02-06 10:29:00,41
2019-02-06 10:30:00,40
2019-02-06 10:31:00,38
2019-02-06 10:32:00,41
2019-02-06 10:33:00,40
2019-02-06 10:34:00,40
2019-02-06 10:35:00,39
2019-02-06 10:36:00,39
2019-02-06 10:37:00,40
2019-02-06 10:38:00,39
2019-02-06 10:39:00,39
2019-02-06 10:40:00,39
2019-02-06 10:41:00,39
2019-02-06 10:42:00,39
2019-02-06 10:43:00,38
2019-02-06 10:44:00,39
2019-02-06 10:45:00,40
2019-02-06 10:46:00,39
2019-02-06 10:47:00,39
2019-02-06 10:48:00,38
2019-02-06 10:49:00,22
2019-02-06 10:50:00,27
2019-02-06 10:51:00,39
2019-02-06 10:52:00,40
2019-02-06 10:53:00,38
2019-02-06 10:54:00,39
2019-02-06 10:55:00,38
2019-02-06 10:56:00,39
2019-02-06 10:57:00,37
2019-02-06 10:58:00,38
2019-02-06 10:59:00,39
2019-02-06 11:00:00,39
2019-02-06 11:01:00,38
2019-02-06 11:02:00,39
2019-02-06 11:03:00,39
2019-02-06 11:04:00,38
2019-02-06 11:05:00,38
2019-02-06 11:06:00,39
2019-02-06 11:07:00,37
2019-02-06 11:08:00,38
2019-02-06 11:09:00,39
2019-02-06 11:10:00,40
2019-02-06 11:11:00,38
2019-02-06 11:12:00,37
2019-02-06 11:13:00,39
2019-02-06 11:14:00,35
2019-02-06 11:15:00,39
2019-02-06 11:16:00,38
2019-02-06 11:17:00,38
2019-02-06 11:18:00,38
2019-02-06 11:19:00,36
2019-02-06 11:20:00,37
2019-02-06 11:21:00,38
2019-02-06 11:22:00,36
2019-02-06 11:23:00,38
2019-02-06 11:24:00,37
2019-02-06 11:25:00,36
2019-02-06 11:26:00,36
2019-02-06 11:27:00,37
2019-02-06 11:28:00,36
2019-02-06 11:29:00,36
2019-02-06 11:30:00,36
2019-02-06 11:31:00,38
2019-02-06 11:32:00,35
2019-02-06 11:33:00,37
2019-02-06 11:34:00,36
2019-02-06 11:35:00,36
2019-02-06 11:36:00,36
2019-02-06 11:37:00,37
2019-02-06 11:38:00,37
2019-02-06 11:39:00,37
2019-02-06 11:40:00,36
2019-02-06 11:41:00,38
2019-02-06 11:42:00,36
2019-02-06 11:43:00,35
2019-02-06 11:44:00,38
2019-02-06 11:45:00,36
2019-02-06 11:46:00,36
2019-02-06 11:47:00,36
2019-02-06 11:48:00,36
2019-02-06 11:49:00,36
2019-02-06 11:50:00,36
2019-02-06 11:51:00,37
2019-02-06 11:52:00,36
2019-02-06 11:53:00,35
2019-02-06 11:54:00,36
2019-02-06 11:55:00,35
2019-02-06 11:56:00,36
2019-02-06 11:57:00,36
2019-02-06 11:58:00,37
2019-02-06 11:59:00,35
2019-02-06 12:00:00,36
2019-02-06 12:01:00,35
2019-02-06 12:02:00,35
2019-02-06 12:03:00,35
2019-02-06 12:04:00,34
2019-02-06 12:05:00,33
2019-02-06 12:06:00,36
2019-02-06 12:07:00,36
2019-02-06 12:08:00,35
2019-02-06 12:09:00,35
2019-02-06 12:10:00,36
2019-02-06 12:11:00,35
2019-02-06 12:12:00,33
2019-02-06 12:13:00,36
2019-02-06 12:14:00,32
2019-02-06 12:15:00,36
2019-02-06 12:16:00,36
2019-02-06 12:17:00,34
2019-02-06 12:18:00,35
2019-02-06 12:19:00,36
2019-02-06 12:20:00,34
2019-02-06 12:21:00,33
2019-02-06 12:22:00,35
2019-02-06 12:23:00,36
2019-02-06 12:24:00,35
2019-02-06 12:25:00,33
2019-02-06 12:26:00,35
2019-02-06 12:27:00,34
2019-02-06 12:28:00,33
2019-02-06 12:29:00,32
2019-02-06 12:30:00,36
2019-02-06 12:31:00,35
2019-02-06 12:32:00,34
2019-02-06 12:33:00,34
2019-02-06 12:34:00,34
2019-02-06 12:35:00,41
2019-02-06 12:36:00,42
2019-02-06 12:37:00,43
2019-02-06 12:38:00,43
2019-02-06 12:39:00,42
2019-02-06 12:40:00,43
2019-02-06 12:41:00,43
2019-02-06 12:42:00,42
2019-02-06 12:43:00,43
2019-02-06 12:44:00,42
2019-02-06 12:45:00,42
2019-02-06 12:46:00,41
2019-02-06 12:47:00,42
2019-02-06 12:48:00,44
2019-02-06 12:49:00,41
2019-02-06 12:50:00,39
2019-02-06 12:51:00,43
2019-02-06 12:52:00,42
2019-02-06 12:53:00,42
2019-02-06 12:54:00,43
2019-02-06 12:55:00,42
2019-02-06 12:56:00,41
2019-02-06 12:57:00,42
2019-02-06 12:58:00,43
2019-02-06 12:59:00,42
2019-02-06 13:00:00,42
2019-02-06 13:01:00,41
2019-02-06 13:02:00,40
2019-02-06 13:03:00,40
2019-02-06 13:04:00,42
2019-02-06 13:05:00,42
2019-02-06 13:06:00,40
2019-02-06 13:07:00,41
2019-02-06 13:08:00,42
2019-02-06 13:09:00,42
2019-02-06 13:10:00,41
2019-02-06 13:11:00,40
2019-02-06 13:12:00,42
2019-02-06 13:13:00,41
2019-02-06 13:14:00,39
2019-02-06 13:15:00,41
2019-02-06 13:16:00,41
2019-02-06 13:17:00,41
2019-02-06 13:18:00,42
2019-02-06 13:19:00,42
2019-02-06 13:20:00,41
2019-02-06 13:21:00,40
2019-02-06 13:22:00,40
2019-02-06 13:23:00,40
2019-02-06 13:24:00,40
2019-02-06 13:25:00,39
2019-02-06 13:26:00,37
2019-02-06 13:27:00,42
2019-02-06 13:28:00,39
2019-02-06 13:29:00,39
2019-02-06 13:30:00,40
2019-02-06 13:31:00,39
2019-02-06 13:32:00,41
2019-02-06 13:33:00,41
2019-02-06 13:34:00,40
2019-02-06 13:35:00,38
2019-02-06 13:36:00,41
2019-02-06 13:37:00,41
2019-02-06 13:38:00,39
2019-02-06 13:39:00,40
2019-02-06 13:40:00,39
2019-02-06 13:41:00,39
2019-02-06 13:42:00,38
2019-02-06 13:43:00,41
2019-02-06 13:44:00,38
2019-02-06 13:45:00,38
2019-02-06 13:46:00,40
2019-02-06 13:47:00,40
2019-02-06 13:48:00,39
2019-02-06 13:49:00,38
2019-02-06 13:50:00,40
2019-02-06 13:51:00,38
2019-02-06 13:52:00,39
2019-02-06 13:53:00,35
2019-02-06 13:54:00,38
2019-02-06 13:55:00,40
2019-02-06 13:56:00,40
2019-02-06 13:57:00,38
2019-02-06 13:58:00,40
2019-02-06 13:59:00,34
2019-02-06 14:00:00,37
2019-02-06 14:01:00,40
2019-02-06 14:02:00,38
2019-02-06 14:03:00,37
2019-02-06 14:04:00,37
2019-02-06 14:05:00,38
2019-02-06 14:06:00,38
2019-02-06 14:07:00,38
2019-02-06 14:08:00,39
2019-02-06 14:09:00,36
2019-02-06 14:10:00,37
2019-02-06 14:11:00,39
2019-02-06 14:12:00,38
2019-02-06 14:13:00,37
2019-02-06 14:14:00,37
2019-02-06 14:15:00,39
2019-02-06 14:16:00,37
2019-02-06 14:17:00,36
2019-02-06 14:18:00,38
2019-02-06 14:19:00,39
2019-02-06 14:20:00,37
2019-02-06 14:21:00,35
2019-02-06 14:22:00,40
2019-02-06 14:23:00,37
2019-02-06 14:24:00,36
2019-02-06 14:25:00,37
2019-02-06 14:26:00,38
2019-02-06 14:27:00,36
2019-02-06 14:28:00,35
2019-02-06 14:29:00,37
2019-02-06 14:30:00,37
2019-02-06 14:31:00,35
2019-02-06 14:32:00,38
2019-02-06 14:33:00,39
2019-02-06 14:34:00,37
2019-02-06 14:35:00,38
2019-02-06 14:36:00,37
2019-02-06 14:37:00,37
2019-02-06 14:38:00,34
2019-02-06 14:39:00,33
2019-02-06 14:40:00,38
2019-02-06 14:41:00,32
2019-02-06 14:42:00,40
2019-02-06 14:43:00,43
2019-02-06 14:44:00,44
2019-02-06 14:45:00,42
2019-02-06 14:46:00,44
2019-02-06 14:47:00,43
2019-02-06 14:48:00,44
2019-02-06 14:49:00,43
2019-02-06 14:50:00,44
2019-02-06 14:51:00,45
2019-02-06 14:52:00,44
2019-02-06 14:53:00,44
2019-02-06 14:54:00,40
2019-02-06 14:55:00,39
2019-02-06 14:56:00,42
2019-02-06 14:57:00,46
2019-02-06 14:58:00,42
2019-02-06 14:59:00,39
2019-02-06 15:00:00,43
2019-02-06 15:01:00,45
2019-02-06 15:02:00,42
2019-02-06 15:03:00,43
2019-02-06 15:04:00,43
2019-02-06 15:05:00,44
2019-02-06 15:06:00,41
2019-02-06 15:07:00,43
2019-02-06 15:08:00,44
2019-02-06 15:09:00,41
2019-02-06 15:10:00,42
2019-02-06 15:11:00,44
2019-02-06 15:12:00,43
2019-02-06 15:13:00,42
2019-02-06 15:14:00,43
2019-02-06 15:15:00,44
2019-02-06 15:16:00,43
2019-02-06 15:17:00,44
2019-02-06 15:18:00,42
2019-02-06 15:19:00,42
2019-02-06 15:20:00,40
2019-02-06 15:21:00,42
2019-02-06 15:22:00,43
2019-02-06 15:23:00,43
2019-02-06 15:24:00,42
2019-02-06 15:25:00,36
2019-02-06 15:26:00,33
2019-02-06 15:27:00,41
2019-02-06 15:28:00,36
2019-02-06 15:29:00,41
2019-02-06 15:30:00,41
2019-02-06 15:31:00,40
2019-02-06 15:32:00,39
2019-02-06 15:33:00,40
2019-02-06 15:34:00,41
2019-02-06 15:35:00,40
2019-02-06 15:36:00,37
2019-02-06 15:37:00,38
2019-02-06 15:38:00,41
2019-02-06 15:39:00,33
2019-02-06 15:40:00,37
2019-02-06 15:41:00,41
2019-02-06 15:42:00,41
2019-02-06 15:43:00,40
2019-02-06 15:44:00,40
2019-02-06 15:45:00,41
2019-02-06 15:46:00,40
2019-02-06 15:47:00,39
2019-02-06 15:48:00,39
2019-02-06 15:49:00,40
2019-02-06 15:50:00,39
2019-02-06 15:51:00,39
2019-02-06 15:52:00,38
2019-02-06 15:53:00,19
2019-02-06 15:54:00,31
2019-02-06 15:55:00,39
2019-02-06 15:56:00,39
2019-02-06 15:57:00,41
2019-02-06 15:58:00,38
2019-02-06 15:59:00,37
2019-02-06 16:00:00,40
2019-02-06 16:01:00,40
2019-02-06 16:02:00,28
2019-02-06 16:03:00,36
2019-02-06 16:04:00,40
2019-02-06 16:05:00,39
2019-02-06 16:06:00,42
2019-02-06 16:07:00,42
2019-02-06 16:08:00,41
2019-02-06 16:09:00,40
2019-02-06 16:10:00,42
2019-02-06 16:11:00,40
2019-02-06 16:12:00,38
2019-02-06 16:13:00,40
2019-02-06 16:14:00,39
2019-02-06 16:15:00,40
2019-02-06 16:16:00,39
2019-02-06 16:17:00,40
2019-02-06 16:18:00,41
2019-02-06 16:19:00,32
2019-02-06 16:20:00,32
2019-02-06 16:21:00,35
2019-02-06 16:22:00,31
2019-02-06 16:23:00,36
2019-02-06 16:24:00,40
2019-02-06 16:25:00,36
2019-02-06 16:26:00,36
2019-02-06 16:27:00,33
2019-02-06 16:28:00,37
2019-02-06 16:29:00,31
2019-02-06 16:30:00,35
2019-02-06 16:31:00,35
2019-02-06 16:32:00,31
2019-02-06 16:33:00,39
2019-02-06 16:34:00,40
2019-02-06 16:35:00,41
2019-02-06 16:36:00,42
2019-02-06 16:37:00,38
2019-02-06 16:38:00,39
2019-02-06 16:39:00,41
2019-02-06 16:40:00,40
2019-02-06 16:41:00,39
2019-02-06 16:42:00,39
2019-02-06 16:43:00,38
2019-02-06 16:44:00,39
2019-02-06 16:45:00,38
2019-02-06 16:46:00,37
2019-02-06 16:47:00,35
2019-02-06 16:48:00,38
2019-02-06 16:49:00,41
2019-02-06 16:50:00,40
2019-02-06 16:51:00,38
2019-02-06 16:52:00,37
2019-02-06 16:53:00,39
2019-02-06 16:54:00,31
2019-02-20 00:03:00,3
2019-02-20 00:05:00,38
2019-02-20 00:06:00,43
2019-02-20 00:07:00,48
2019-02-20 00:08:00,48
2019-02-20 00:09:00,46
2019-02-20 00:10:00,48
2019-02-20 00:11:00,46
2019-02-20 00:12:00,46
2019-02-20 00:13:00,44
2019-02-20 00:14:00,44
2019-02-20 00:15:00,44
2019-02-20 00:16:00,42
2019-02-20 00:17:00,45
2019-02-20 00:18:00,44
2019-02-20 00:19:00,43
2019-02-20 00:20:00,42
2019-02-20 00:21:00,45
2019-02-20 00:22:00,42
2019-02-20 00:23:00,43
2019-02-20 00:24:00,42
2019-02-20 00:25:00,43
2019-02-20 00:26:00,41
2019-02-20 00:27:00,41
2019-02-20 00:28:00,41
2019-02-20 00:29:00,42
2019-02-20 00:30:00,39
2019-02-20 00:31:00,40
2019-02-20 00:32:00,41
2019-02-20 00:33:00,38
2019-02-20 00:34:00,40
2019-02-20 00:35:00,40
2019-02-20 00:36:00,40
2019-02-20 00:37:00,39
2019-02-20 00:38:00,40
2019-02-20 00:39:00,39
2019-02-20 00:40:00,39
2019-02-20 00:41:00,40
2019-02-20 00:42:00,38
2019-02-20 00:43:00,38
2019-02-20 00:44:00,39
2019-02-20 00:45:00,37
2019-02-20 00:46:00,38
2019-02-20 00:47:00,38
2019-02-20 00:48:00,38
2019-02-20 00:49:00,36
2019-02-20 00:50:00,38
2019-02-20 00:51:00,35
2019-02-20 00:52:00,37
2019-02-20 00:53:00,37
2019-02-20 00:54:00,36
2019-02-20 00:55:00,35
2019-02-20 00:56:00,36
2019-02-20 00:57:00,34
2019-02-20 00:58:00,35
2019-02-20 00:59:00,37
2019-02-20 01:00:00,36
2019-02-20 01:01:00,34
2019-02-20 01:02:00,35
2019-02-20 01:03:00,36
2019-02-20 01:04:00,34
2019-02-20 01:05:00,35
2019-02-20 01:06:00,37
2019-02-20 01:07:00,34
2019-02-20 01:08:00,34
2019-02-20 01:09:00,33
2019-02-20 01:10:00,34
2019-02-20 01:11:00,34
2019-02-20 01:12:00,34
2019-02-20 01:13:00,33
2019-02-20 01:14:00,33
2019-02-20 01:15:00,34
2019-02-20 01:16:00,34
2019-02-20 01:17:00,33
2019-02-20 01:18:00,34
2019-02-20 01:19:00,32
2019-02-20 01:20:00,32
2019-02-20 01:21:00,32
2019-02-20 01:22:00,33
2019-02-20 01:23:00,32
2019-02-20 01:24:00,31
2019-02-20 01:25:00,30
2019-02-20 01:26:00,31
2019-02-20 01:27:00,31
2019-02-20 01:28:00,30
2019-02-20 01:29:00,32
2019-02-20 01:30:00,30
2019-02-20 01:31:00,29
2019-02-20 01:32:00,30
2019-02-20 01:33:00,29
2019-02-20 01:34:00,30
2019-02-20 01:35:00,29
2019-02-20 01:36:00,29
2019-02-20 01:37:00,30
2019-02-20 01:38:00,29
2019-02-20 01:39:00,29
2019-02-20 01:40:00,29
2019-02-20 01:41:00,29
2019-02-20 01:42:00,28
2019-02-20 01:43:00,29
2019-02-20 01:44:00,28
2019-02-20 01:45:00,29
2019-02-20 01:46:00,27
2019-02-20 01:47:00,27
2019-02-20 01:48:00,28
2019-02-20 01:49:00,29
2019-02-20 01:50:00,28
2019-02-20 01:51:00,29
2019-02-20 01:52:00,28
2019-02-20 01:53:00,27
2019-02-20 01:54:00,28
2019-02-20 01:55:00,27
2019-02-20 01:56:00,27
2019-02-20 01:57:00,27
2019-02-20 01:58:00,28
2019-02-20 01:59:00,27
2019-02-20 02:00:00,28
2019-02-20 02:01:00,28
2019-02-20 02:02:00,27
2019-02-20 02:03:00,27
2019-02-20 02:04:00,26
2019-02-20 02:05:00,28
2019-02-20 02:06:00,26
2019-02-20 02:07:00,27
2019-02-20 02:08:00,27
2019-02-20 02:09:00,27
2019-02-20 02:10:00,27
2019-02-20 02:11:00,27
2019-02-20 02:12:00,26
2019-02-20 02:13:00,26
2019-02-20 02:14:00,10
2019-02-20 07:18:00,4
2019-02-20 07:19:00,38
2019-02-20 07:20:00,37
2019-02-20 07:21:00,36
2019-02-20 07:22:00,35
2019-02-20 07:23:00,38
2019-02-20 07:24:00,34
2019-02-20 07:25:00,34
2019-02-20 07:26:00,32
2019-02-20 07:27:00,34
2019-02-20 07:28:00,37
2019-02-20 07:29:00,39
2019-02-20 07:30:00,36
2019-02-20 07:31:00,36
2019-02-20 07:32:00,39
2019-02-20 07:33:00,41
2019-02-20 07:34:00,38
2019-02-20 07:35:00,41
2019-02-20 07:36:00,36
2019-02-20 07:37:00,34
2019-02-20 07:38:00,35
2019-02-20 07:39:00,37
2019-02-20 07:40:00,37
2019-02-20 07:41:00,37
2019-02-20 07:42:00,37
2019-02-20 07:43:00,38
2019-02-20 07:44:00,39
2019-02-20 07:45:00,39
2019-02-20 07:46:00,37
2019-02-20 07:47:00,38
2019-02-20 07:48:00,38
2019-02-20 07:49:00,36
2019-02-20 07:50:00,38
2019-02-20 07:51:00,38
2019-02-20 07:52:00,36
2019-02-20 07:53:00,36
2019-02-20 07:54:00,37
2019-02-20 07:55:00,35
2019-02-20 07:56:00,35
2019-02-20 07:57:00,36
2019-02-20 07:58:00,35
2019-02-20 07:59:00,35
2019-02-20 08:00:00,36
2019-02-20 08:01:00,35
2019-02-20 08:02:00,34
2019-02-20 08:03:00,36
2019-02-20 08:04:00,36
2019-02-20 08:05:00,35
2019-02-20 08:06:00,34
2019-02-20 08:07:00,34
2019-02-20 08:08:00,35
2019-02-20 08:09:00,33
2019-02-20 08:10:00,35
2019-02-20 08:11:00,34
2019-02-20 08:12:00,34
2019-02-20 08:13:00,32
2019-02-20 08:14:00,32
2019-02-20 08:15:00,32
2019-02-20 08:16:00,30
2019-02-20 08:17:00,29
2019-02-20 08:18:00,32
2019-02-20 08:19:00,32
2019-02-20 08:20:00,30
2019-02-20 08:21:00,31
2019-02-20 08:22:00,32
2019-02-20 08:23:00,33
2019-02-20 08:24:00,33
2019-02-20 08:25:00,33
2019-02-20 08:26:00,32
2019-02-20 08:27:00,31
2019-02-20 08:28:00,33
2019-02-20 08:29:00,33
2019-02-20 08:30:00,32
2019-02-20 08:31:00,30
2019-02-20 08:32:00,32
2019-02-20 08:33:00,32
2019-02-20 08:34:00,32
2019-02-20 08:35:00,33
2019-02-20 08:36:00,32
2019-02-20 08:37:00,31
2019-02-20 08:38:00,31
2019-02-20 08:39:00,32
2019-02-20 08:40:00,32
2019-02-20 08:41:00,32
2019-02-20 08:42:00,30
2019-02-20 08:43:00,30
2019-02-20 08:44:00,31
2019-02-20 08:45:00,29
2019-02-20 08:46:00,30
2019-02-20 08:47:00,29
2019-02-20 08:48:00,28
2019-02-20 08:49:00,27
2019-02-20 08:50:00,29
2019-02-20 08:51:00,28
2019-02-20 08:52:00,30
2019-02-20 08:53:00,12
2019-02-20 08:54:00,1
2019-02-20 08:55:00,1
2019-02-20 08:58:00,1
2019-02-20 09:00:00,6
2019-02-20 09:01:00,29
2019-02-20 09:02:00,30
2019-02-20 09:03:00,27
2019-02-20 09:04:00,29
2019-02-20 09:05:00,28
2019-02-20 09:06:00,26
2019-02-20 09:07:00,27
2019-02-20 09:08:00,26
2019-02-20 09:09:00,26
2019-02-20 09:10:00,26
2019-02-20 09:11:00,26
2019-02-20 09:12:00,28
2019-02-20 09:13:00,27
2019-02-20 09:14:00,27
2019-02-20 09:15:00,28
2019-02-20 09:16:00,28
2019-02-20 09:17:00,26
2019-02-20 09:18:00,27
2019-02-20 09:19:00,27
2019-02-20 09:20:00,27
2019-02-20 09:21:00,27
2019-02-20 09:22:00,27
2019-02-20 09:23:00,25
2019-02-20 09:24:00,26
2019-02-20 09:25:00,27
2019-02-20 09:26:00,26
2019-02-20 09:27:00,26
2019-02-20 09:28:00,26
2019-02-20 09:29:00,27
2019-02-20 09:30:00,25
2019-02-20 09:31:00,26
2019-02-20 09:32:00,26
2019-02-20 09:33:00,26
2019-02-20 09:34:00,26
2019-02-20 09:35:00,27
2019-02-20 09:36:00,25
2019-02-20 09:37:00,26
2019-02-20 09:38:00,25
2019-02-20 09:39:00,26
2019-02-20 09:40:00,24
2019-02-20 09:41:00,26
2019-02-20 09:42:00,26
2019-02-20 09:43:00,25
2019-02-20 09:44:00,24
2019-02-20 09:45:00,25
2019-02-20 09:46:00,25
2019-02-20 09:47:00,25
2019-02-20 09:48:00,25
2019-02-20 09:49:00,24
2019-02-20 09:50:00,24
2019-02-20 09:51:00,26
2019-02-20 09:52:00,25
2019-02-20 09:53:00,25
2019-02-20 09:54:00,24
2019-02-20 09:55:00,25
2019-02-20 09:56:00,25
2019-02-20 09:57:00,24
2019-02-20 09:58:00,24
2019-02-20 09:59:00,24
2019-02-20 10:00:00,25
2019-02-20 10:01:00,24
2019-02-20 10:02:00,25
2019-02-20 10:03:00,23
2019-02-20 10:04:00,25
2019-02-20 10:05:00,23
2019-02-20 10:06:00,25
2019-02-20 10:07:00,23
2019-02-20 10:08:00,23
2019-02-20 10:09:00,23
2019-02-20 10:10:00,24
2019-02-20 10:11:00,22
2019-02-20 10:12:00,23
2019-02-20 10:13:00,25
2019-02-20 10:14:00,23
2019-02-20 10:15:00,23
2019-02-20 10:16:00,25
2019-02-20 10:17:00,22
2019-02-20 10:18:00,24
2019-02-20 10:19:00,24
2019-02-20 10:20:00,23
2019-02-20 10:21:00,24
2019-02-20 10:22:00,24
2019-02-20 10:23:00,22
2019-02-20 10:24:00,27
2019-02-20 10:25:00,57
2019-02-20 10:26:00,53
2019-02-20 10:27:00,51
2019-02-20 10:28:00,54
2019-02-20 10:29:00,57
2019-02-20 10:30:00,56
2019-02-20 10:31:00,55
2019-02-20 10:32:00,55
2019-02-20 10:33:00,56
2019-02-20 10:34:00,57
2019-02-20 10:35:00,56
2019-02-20 10:36:00,57
2019-02-20 10:37:00,50
2019-02-20 10:38:00,53
2019-02-20 10:39:00,47
2019-02-20 10:40:00,37
2019-02-20 10:41:00,47
2019-02-20 10:42:00,48
2019-02-20 10:43:00,48
2019-02-20 10:44:00,46
2019-02-20 10:45:00,41
2019-02-20 10:46:00,32
2019-02-20 10:47:00,42
2019-02-20 10:48:00,52
2019-02-20 10:49:00,52
2019-02-20 10:50:00,51
2019-02-20 10:51:00,46
2019-02-20 10:52:00,37
2019-02-20 10:53:00,49
2019-02-20 10:54:00,52
2019-02-20 10:55:00,49
2019-02-20 10:56:00,50
2019-02-20 10:57:00,48
2019-02-20 10:58:00,53
2019-02-20 10:59:00,50
2019-02-20 11:00:00,53
2019-02-20 11:01:00,50
2019-02-20 11:02:00,52
2019-02-20 11:03:00,48
2019-02-20 11:04:00,49
2019-02-20 11:05:00,51
2019-02-20 11:06:00,50
2019-02-20 11:07:00,46
2019-02-20 11:08:00,32
2019-02-20 11:09:00,20
2019-02-20 11:10:00,22
2019-02-20 11:11:00,49
2019-02-20 11:12:00,48
2019-02-20 11:13:00,45
2019-02-20 11:14:00,37
2019-02-20 11:15:00,41
2019-02-20 11:16:00,48
2019-02-20 11:17:00,46
2019-02-20 11:18:00,43
2019-02-20 11:19:00,45
2019-02-20 11:20:00,46
2019-02-20 11:21:00,47
2019-02-20 11:22:00,44
2019-02-20 11:23:00,44
2019-02-20 11:24:00,46
2019-02-20 11:25:00,45
2019-02-20 11:26:00,43
2019-02-20 11:27:00,43
2019-02-20 11:28:00,43
2019-02-20 11:29:00,44
2019-02-20 11:30:00,42
2019-02-20 11:31:00,42
2019-02-20 11:32:00,44
2019-02-20 11:33:00,46
2019-02-20 11:34:00,45
2019-02-20 11:35:00,46
2019-02-20 11:36:00,45
2019-02-20 11:37:00,42
2019-02-20 11:38:00,44
2019-02-20 11:39:00,43
2019-02-20 11:40:00,45
