15204,"SELECT p.objid, p.type, p.clean, p.ra, p.dec, p.raErr, p.decErr, p.psfMag_u, p.psfMag_g, p.psfMag_r, p.psfMag_i, p.psfMag_z, p.psfMagErr_u, p.psfMagErr_g, p.psfMagErr_r, p.psfMagErr_i, p.psfMagErr_z, p.petroR5#_u, p.petroR5#_g, p.petroR5#_r, p.petroR5#_i, p.petroR5#_z, p.psffwhm_u, p.psffwhm_g, p.psffwhm_r, p.psffwhm_i, p.psffwhm_z, p.modelMagErr_u, p.modelMagErr_g, p.modelMagErr_r, p.modelMagErr_i, p.modelMagErr_z, p.modelMag_u, p.modelMag_g, p.modelMag_r, p.modelMag_i, p.modelMag_z, pz.z, pz.zErr FROM PhotoObj AS p , dbo.fGetNearbyObjEq (#, #, #) AS n LEFT JOIN Photoz AS pz ON pz.objID = n.objID WHERE n.objID = p.objID"
2019-12-14 21:21:00,2
2019-12-14 21:22:00,2
2019-12-14 21:23:00,3
2019-12-14 21:24:00,3
2019-12-14 21:25:00,3
2019-12-14 21:26:00,3
2019-12-14 21:27:00,3
2019-12-14 21:28:00,2
2019-12-14 21:29:00,4
2019-12-14 21:30:00,2
2019-12-14 21:31:00,4
2019-12-14 21:32:00,3
2019-12-14 21:33:00,3
2019-12-14 21:34:00,4
2019-12-14 21:35:00,4
2019-12-14 21:36:00,3
2019-12-14 21:37:00,3
2019-12-14 21:38:00,3
2019-12-14 21:39:00,2
2019-12-14 21:40:00,3
2019-12-14 21:41:00,3
2019-12-14 21:42:00,2
2019-12-14 21:43:00,3
2019-12-14 21:44:00,2
2019-12-14 21:45:00,4
2019-12-14 21:46:00,2
2019-12-14 21:47:00,3
2019-12-14 21:48:00,2
2019-12-14 21:49:00,2
2019-12-14 21:50:00,3
2019-12-14 21:51:00,3
2019-12-14 21:52:00,2
2019-12-14 21:53:00,2
2019-12-14 21:54:00,3
2019-12-14 21:55:00,2
2019-12-14 21:56:00,2
2019-12-14 21:57:00,2
2019-12-14 21:58:00,3
2019-12-14 21:59:00,3
2019-12-14 22:00:00,3
2019-12-14 22:01:00,3
2019-12-14 22:02:00,3
2019-12-14 22:03:00,3
2019-12-14 22:04:00,2
2019-12-14 22:05:00,2
2019-12-14 22:06:00,3
2019-12-14 22:07:00,2
2019-12-14 22:08:00,2
2019-12-14 22:09:00,2
2019-12-14 22:10:00,3
2019-12-14 22:11:00,3
2019-12-14 22:12:00,2
2019-12-14 22:13:00,3
2019-12-14 22:14:00,3
2019-12-14 22:15:00,1
2019-12-14 22:16:00,2
2019-12-14 22:17:00,3
2019-12-14 22:18:00,3
2019-12-14 22:19:00,2
2019-12-14 22:20:00,2
2019-12-14 22:21:00,2
2019-12-14 22:22:00,2
2019-12-14 22:23:00,1
2019-12-14 22:24:00,2
2019-12-14 22:25:00,2
2019-12-14 22:26:00,2
2019-12-14 22:27:00,1
2019-12-14 22:28:00,2
2019-12-14 22:29:00,2
2019-12-14 22:30:00,2
2019-12-14 22:31:00,1
2019-12-14 22:32:00,3
2019-12-14 22:33:00,3
2019-12-14 22:34:00,2
2019-12-14 22:35:00,3
2019-12-14 22:36:00,3
2019-12-14 22:37:00,2
2019-12-14 22:38:00,3
2019-12-14 22:39:00,3
2019-12-14 22:40:00,3
2019-12-14 22:41:00,3
2019-12-14 22:42:00,4
2019-12-14 22:43:00,3
2019-12-14 22:44:00,4
2019-12-14 22:45:00,3
2019-12-14 22:46:00,4
2019-12-14 22:47:00,3
2019-12-14 22:48:00,2
2019-12-14 22:49:00,2
2019-12-16 01:13:00,1
2019-12-16 01:14:00,1
2019-12-16 01:15:00,2
2019-12-16 01:16:00,3
2019-12-16 01:17:00,3
2019-12-16 01:18:00,3
2019-12-16 01:19:00,3
2019-12-16 01:20:00,2
2019-12-16 01:21:00,1
2019-12-16 01:22:00,1
2019-12-16 01:23:00,2
2019-12-16 01:24:00,3
2019-12-16 01:25:00,3
2019-12-16 01:26:00,3
2019-12-16 01:27:00,2
2019-12-16 01:28:00,2
2019-12-16 01:29:00,1
2019-12-17 17:49:00,1
2019-12-17 17:50:00,3
2019-12-17 17:51:00,3
2019-12-17 17:52:00,3
2019-12-17 17:53:00,3
2019-12-17 17:54:00,4
2019-12-17 17:55:00,2
2019-12-17 17:56:00,3
2019-12-17 17:57:00,3
2019-12-17 17:58:00,4
2019-12-17 17:59:00,3
2019-12-17 18:00:00,4
2019-12-17 18:01:00,3
2019-12-17 18:02:00,4
2019-12-17 18:03:00,3
2019-12-17 18:04:00,4
2019-12-17 18:05:00,3
2019-12-17 18:06:00,3
2019-12-17 18:07:00,3
2019-12-17 18:08:00,3
2019-12-17 18:09:00,3
2019-12-17 18:10:00,2
2019-12-17 18:11:00,1
2019-12-22 00:45:00,1
